date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:34:45	4536/4536	---M--	200	added ('OK')	font/woff2	date:Mon,%2020%20Feb%202023%2016:40:54%20GMT	https://demos.devsnest.net/medifast/css/webfonts/fa-v4compatibility.woff2	E:/website/zeeshan/demos.devsnest.net/medifast/css/webfonts/fa-v4compatibility.woff2	(from https://demos.devsnest.net/medifast/css/fontawesome.all.min.css)
21:34:46	10172/10172	---M--	200	added ('OK')	font/ttf	date:Mon,%2020%20Feb%202023%2016:40:54%20GMT	https://demos.devsnest.net/medifast/css/webfonts/fa-v4compatibility.ttf	E:/website/zeeshan/demos.devsnest.net/medifast/css/webfonts/fa-v4compatibility.ttf	(from https://demos.devsnest.net/medifast/css/fontawesome.all.min.css)
21:34:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2016:34:43%20GMT	https://demos.devsnest.net/medifast/fonts/gijgo-material.eot?235541	E:/website/zeeshan/demos.devsnest.net/medifast/fonts/gijgo-materialba15.eot	(from https://demos.devsnest.net/medifast/css/gijgo.min.css)
21:34:46	394832/394832	---M--	200	added ('OK')	font/ttf	date:Mon,%2020%20Feb%202023%2016:40:54%20GMT	https://demos.devsnest.net/medifast/css/webfonts/fa-solid-900.ttf	E:/website/zeeshan/demos.devsnest.net/medifast/css/webfonts/fa-solid-900.ttf	(from https://demos.devsnest.net/medifast/css/fontawesome.all.min.css)
21:34:46	149908/149908	---M--	200	added ('OK')	font/woff2	date:Mon,%2020%20Feb%202023%2016:40:54%20GMT	https://demos.devsnest.net/medifast/css/webfonts/fa-solid-900.woff2	E:/website/zeeshan/demos.devsnest.net/medifast/css/webfonts/fa-solid-900.woff2	(from https://demos.devsnest.net/medifast/css/fontawesome.all.min.css)
21:34:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2016:34:43%20GMT	https://demos.devsnest.net/medifast/fonts/gijgo-material.ttf?235541	E:/website/zeeshan/demos.devsnest.net/medifast/fonts/gijgo-materialba15.ttf	(from https://demos.devsnest.net/medifast/css/gijgo.min.css)
21:34:47	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2016:34:44%20GMT	https://demos.devsnest.net/medifast/fonts/gijgo-material.woff?235541	E:/website/zeeshan/demos.devsnest.net/medifast/fonts/gijgo-materialba15.woff	(from https://demos.devsnest.net/medifast/css/gijgo.min.css)
21:34:47	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Apr%202023%2016:34:44%20GMT	https://demos.devsnest.net/medifast/fonts/gijgo-material.svg?235541	E:/website/zeeshan/demos.devsnest.net/medifast/fonts/gijgo-materialba15.svg	(from https://demos.devsnest.net/medifast/css/gijgo.min.css)
21:34:48	25764/25764	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Feb%202023%2017:41:06%20GMT	https://demos.devsnest.net/medifast/img/loader_ico.gif	E:/website/zeeshan/demos.devsnest.net/medifast/img/loader_ico.gif	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:49	64727/64727	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202023%2022:35:16%20GMT	https://demos.devsnest.net/medifast/img/about-video.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/about-video.jpg	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:49	53379/53379	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:26:56%20GMT	https://demos.devsnest.net/medifast/img/hero-shape.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/hero-shape.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:50	97821/97821	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/price-bg.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/price-bg.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:50	6523/6523	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/price-head-bg.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/price-head-bg.jpg	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:50	67998/67998	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/services-bg-shape.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/services-bg-shape.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:51	15823/15823	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:32:02%20GMT	https://demos.devsnest.net/medifast/img/why-us-shape-right.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/why-us-shape-right.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:51	21150/21150	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:32:02%20GMT	https://demos.devsnest.net/medifast/img/why-us-shape-left.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/why-us-shape-left.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:52	72766/72766	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:26:56%20GMT	https://demos.devsnest.net/medifast/img/foooter-bg.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/foooter-bg.jpg	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:52	16118/16118	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/about-shape.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/about-shape.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:52	120078/120078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/hero-bg.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/hero-bg.jpg	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:53	38431/38431	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/testi-bg.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/testi-bg.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:54	98187/98187	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/appointment-bg.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/appointment-bg.jpg	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:54	81534/81534	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/features-bg.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/features-bg.jpg	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:54	216562/216562	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/services-bg.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/services-bg.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:54	67582/67582	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/service-bg.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/service-bg.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:55	3829/3829	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/faq-icons.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/faq-icons.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:55	158506/158506	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/banner-bg.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/banner-bg.jpg	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:55	87573/87573	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/faq-bg.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/faq-bg.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:56	75186/75186	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/appointment-ftr-bg.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/appointment-ftr-bg.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:56	32283/32283	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/video-bg.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/video-bg.jpg	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:57	52184/52184	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:26:56%20GMT	https://demos.devsnest.net/medifast/img/header-bg.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/header-bg.jpg	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:57	230404/230404	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/schedule-bg.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/schedule-bg.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:57	4580/4580	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2021:57:40%20GMT	https://demos.devsnest.net/medifast/img/logo2.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/logo2.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:34:58	122789/122789	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2017:20:50%20GMT	https://demos.devsnest.net/medifast/img/contact-form-bg.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/contact-form-bg.png	(from https://demos.devsnest.net/medifast/css/style.css)
21:34:58	582/582	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2015:31:08%20GMT	https://demos.devsnest.net/medifast/img/icon/rocket.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/rocket.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:34:59	154652/154652	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/about-img.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/about-img.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:34:59	111253/111253	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/hero-img.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/hero-img.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:34:59	584/584	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2015:31:12%20GMT	https://demos.devsnest.net/medifast/img/icon/doctor.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/doctor.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:34:59	24843/24843	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/services1.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/services1.jpg	(from https://demos.devsnest.net/medifast/index-2.html)
21:34:59	1059/1059	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2015:56:18%20GMT	https://demos.devsnest.net/medifast/img/icon/eye.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/eye.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:00	23095/23095	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/services2.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/services2.jpg	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:00	664/664	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2015:56:24%20GMT	https://demos.devsnest.net/medifast/img/icon/research.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/research.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:01	28466/28466	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/services3.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/services3.jpg	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:01	978/978	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2015:56:30%20GMT	https://demos.devsnest.net/medifast/img/icon/monitoring.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/monitoring.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:01	18200/18200	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/services4.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/services4.jpg	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:01	912/912	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2015:56:36%20GMT	https://demos.devsnest.net/medifast/img/icon/therapy.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/therapy.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:02	23812/23812	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/services5.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/services5.jpg	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:02	906/906	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2015:56:48%20GMT	https://demos.devsnest.net/medifast/img/icon/surgery.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/surgery.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:03	34350/34350	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/services6.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/services6.jpg	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:05	173970/173970	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/appointment-doc.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/appointment-doc.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:05	33039/33039	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/steps1.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/steps1.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:05	36559/36559	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/steps3.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/steps3.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:05	35491/35491	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/steps2.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/steps2.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:06	41059/41059	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/steps4.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/steps4.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:06	6744/6744	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2017:49:54%20GMT	https://demos.devsnest.net/medifast/img/home2/process-shape1.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/process-shape1.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:07	11214/11214	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2017:50:02%20GMT	https://demos.devsnest.net/medifast/img/home2/process-shape2.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/process-shape2.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:07	6311/6311	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/client1.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/client1.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:07	6354/6354	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:33:32%20GMT	https://demos.devsnest.net/medifast/img/home2/client2.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home2/client2.png	(from https://demos.devsnest.net/medifast/index-2.html)
21:35:08	630/630	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2016:46:50%20GMT	https://demos.devsnest.net/medifast/img/icon/service_tb1.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/service_tb1.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:08	657/657	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2016:47:22%20GMT	https://demos.devsnest.net/medifast/img/icon/service_tb2.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/service_tb2.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:08	673/673	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2016:47:40%20GMT	https://demos.devsnest.net/medifast/img/icon/service_tb3.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/service_tb3.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:09	808/808	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2016:47:54%20GMT	https://demos.devsnest.net/medifast/img/icon/service_tb4.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/service_tb4.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:09	578/578	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2016:48:06%20GMT	https://demos.devsnest.net/medifast/img/icon/service_tb5.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/service_tb5.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:10	13493/13493	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/who1.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/who1.jpg	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:10	45572/45572	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/service-img.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/service-img.jpg	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:11	35062/35062	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/who2.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/who2.jpg	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:11	18227/18227	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/who3.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/who3.jpg	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:12	3240/3240	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/appointment-doc.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/appointment-doc.jpg	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:12	3505/3505	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/schedule-shape-1.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/schedule-shape-1.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:12	3683/3683	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/schedule-shape-2.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/schedule-shape-2.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:13	43165/43165	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/doc1.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/doc1.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:13	181365/181365	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/faq-img.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/faq-img.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:14	39600/39600	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/doc2.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/doc2.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:15	1343/1343	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2022:23:42%20GMT	https://demos.devsnest.net/medifast/img/icon/support-white.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/support-white.png	(from https://demos.devsnest.net/medifast/doctor-details.html)
21:35:15	50475/50475	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/doc3.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/doc3.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:15	41839/41839	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:35:44%20GMT	https://demos.devsnest.net/medifast/img/home3/doc4.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/home3/doc4.png	(from https://demos.devsnest.net/medifast/index-3.html)
21:35:16	1001/1001	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2020:18:42%20GMT	https://demos.devsnest.net/medifast/img/icon/service-ft1.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/service-ft1.png	(from https://demos.devsnest.net/medifast/services.html)
21:35:16	1013/1013	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2020:18:46%20GMT	https://demos.devsnest.net/medifast/img/icon/service-ft2.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/service-ft2.png	(from https://demos.devsnest.net/medifast/services.html)
21:35:16	1033/1033	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2020:18:50%20GMT	https://demos.devsnest.net/medifast/img/icon/service-ft3.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/service-ft3.png	(from https://demos.devsnest.net/medifast/services.html)
21:35:17	183692/183692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2016:39:16%20GMT	https://demos.devsnest.net/medifast/img/appoint-emr.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/appoint-emr.jpg	(from https://demos.devsnest.net/medifast/doctor-appointment.html)
21:35:17	2152/2152	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2020:56:28%20GMT	https://demos.devsnest.net/medifast/img/icon/treatment.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/treatment.png	(from https://demos.devsnest.net/medifast/service-details.html)
21:35:18	2215/2215	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2020:56:52%20GMT	https://demos.devsnest.net/medifast/img/icon/infection.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/infection.png	(from https://demos.devsnest.net/medifast/service-details.html)
21:35:18	1363/1363	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2020:57:20%20GMT	https://demos.devsnest.net/medifast/img/icon/calendar.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/icon/calendar.png	(from https://demos.devsnest.net/medifast/service-details.html)
21:35:18	87968/87968	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/service-dt1.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/service-dt1.jpg	(from https://demos.devsnest.net/medifast/service-details.html)
21:35:19	25342/25342	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/service-dt2.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/service-dt2.jpg	(from https://demos.devsnest.net/medifast/service-details.html)
21:35:19	179679/179679	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/service-ftr.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/service-ftr.png	(from https://demos.devsnest.net/medifast/services.html)
21:35:20	25793/25793	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/service-dt3.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/service-dt3.jpg	(from https://demos.devsnest.net/medifast/service-details.html)
21:35:20	27852/27852	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/portfolio7.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/portfolio7.jpg	(from https://demos.devsnest.net/medifast/project.html)
21:35:20	33136/33136	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/portfolio8.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/portfolio8.jpg	(from https://demos.devsnest.net/medifast/project.html)
21:35:21	76252/76252	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/project-details.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/project-details.jpg	(from https://demos.devsnest.net/medifast/project-details.html)
21:35:21	35806/35806	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2021:30:02%20GMT	https://demos.devsnest.net/medifast/img/pr-details1.jpg	E:/website/zeeshan/demos.devsnest.net/medifast/img/pr-details1.jpg	(from https://demos.devsnest.net/medifast/project-details.html)
21:35:22	1916/1916	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2021:26:56%20GMT	https://demos.devsnest.net/medifast/img/partner1.png	E:/website/zeeshan/demos.devsnest.net/medifast/img/partner1.png	(from https://demos.devsnest.net/medifast/pricing.html)
